Date and Time Stamp,Tag,% Open
3/14/2018 17:43,Filter 6 dsh valve postion,-25.015
3/14/2018 17:58,Filter 6 dsh valve postion,-25.01
3/14/2018 18:13,Filter 6 dsh valve postion,-25.01
3/14/2018 18:28,Filter 6 dsh valve postion,-25.01
3/14/2018 18:43,Filter 6 dsh valve postion,-25.01
3/14/2018 18:58,Filter 6 dsh valve postion,-25.01
3/14/2018 19:13,Filter 6 dsh valve postion,-25.01
3/14/2018 19:28,Filter 6 dsh valve postion,-25.01
3/14/2018 19:43,Filter 6 dsh valve postion,-25.01
3/14/2018 19:58,Filter 6 dsh valve postion,-25.01
3/14/2018 20:13,Filter 6 dsh valve postion,-25.015
3/14/2018 20:28,Filter 6 dsh valve postion,-25.01
3/14/2018 20:43,Filter 6 dsh valve postion,-25.01
3/14/2018 20:58,Filter 6 dsh valve postion,-25.01
3/14/2018 21:13,Filter 6 dsh valve postion,-25.005
3/14/2018 21:28,Filter 6 dsh valve postion,-25.01
3/14/2018 21:43,Filter 6 dsh valve postion,-25.01
3/14/2018 21:58,Filter 6 dsh valve postion,-25.01
3/14/2018 22:13,Filter 6 dsh valve postion,-25.01
3/14/2018 22:28,Filter 6 dsh valve postion,-25.01
3/14/2018 22:43,Filter 6 dsh valve postion,-25.01
3/14/2018 22:58,Filter 6 dsh valve postion,-25.01
3/14/2018 23:13,Filter 6 dsh valve postion,-25.01
3/14/2018 23:28,Filter 6 dsh valve postion,-25.01
3/14/2018 23:43,Filter 6 dsh valve postion,-25.01
3/14/2018 23:58,Filter 6 dsh valve postion,-25.01
3/15/2018 0:13,Filter 6 dsh valve postion,-25.01
3/15/2018 0:28,Filter 6 dsh valve postion,-25.01
3/15/2018 0:43,Filter 6 dsh valve postion,-25.015
3/15/2018 0:58,Filter 6 dsh valve postion,-25.01
3/15/2018 1:13,Filter 6 dsh valve postion,-25.015
3/15/2018 1:28,Filter 6 dsh valve postion,-25.01
3/15/2018 1:43,Filter 6 dsh valve postion,-25.01
3/15/2018 1:58,Filter 6 dsh valve postion,-25.01
3/15/2018 2:13,Filter 6 dsh valve postion,-25.01
3/15/2018 2:28,Filter 6 dsh valve postion,-25.015
3/15/2018 2:43,Filter 6 dsh valve postion,-25.01
3/15/2018 2:58,Filter 6 dsh valve postion,-25.01
3/15/2018 3:13,Filter 6 dsh valve postion,-25.01
3/15/2018 3:28,Filter 6 dsh valve postion,-25.005
3/15/2018 3:43,Filter 6 dsh valve postion,-25.01
3/15/2018 3:58,Filter 6 dsh valve postion,-25.01
3/15/2018 4:13,Filter 6 dsh valve postion,-25.01
3/15/2018 4:28,Filter 6 dsh valve postion,-25.01
3/15/2018 4:43,Filter 6 dsh valve postion,-25.015
3/15/2018 4:58,Filter 6 dsh valve postion,-25.01
3/15/2018 5:13,Filter 6 dsh valve postion,-25.01
3/15/2018 5:28,Filter 6 dsh valve postion,-25.015
3/15/2018 5:43,Filter 6 dsh valve postion,-25.01
3/15/2018 5:58,Filter 6 dsh valve postion,-25.01
3/15/2018 6:13,Filter 6 dsh valve postion,-25.01
3/15/2018 6:28,Filter 6 dsh valve postion,-25.01
3/15/2018 6:43,Filter 6 dsh valve postion,-25.01
3/15/2018 6:58,Filter 6 dsh valve postion,-25.01
3/15/2018 7:13,Filter 6 dsh valve postion,-25.01
3/15/2018 7:28,Filter 6 dsh valve postion,-25.01
3/15/2018 7:43,Filter 6 dsh valve postion,-25.01
3/15/2018 7:58,Filter 6 dsh valve postion,-25.01
3/15/2018 8:13,Filter 6 dsh valve postion,-25.015
3/15/2018 8:28,Filter 6 dsh valve postion,-25.01
3/15/2018 8:43,Filter 6 dsh valve postion,-25.01
3/15/2018 8:58,Filter 6 dsh valve postion,-25.01
3/15/2018 9:13,Filter 6 dsh valve postion,-25.01
3/15/2018 9:28,Filter 6 dsh valve postion,-25.01
3/15/2018 9:43,Filter 6 dsh valve postion,-25.015
3/15/2018 9:58,Filter 6 dsh valve postion,-25.01
3/15/2018 10:13,Filter 6 dsh valve postion,-25.015
3/15/2018 10:28,Filter 6 dsh valve postion,-25.015
3/15/2018 10:43,Filter 6 dsh valve postion,-25.01
3/15/2018 10:58,Filter 6 dsh valve postion,-25.015
3/15/2018 11:13,Filter 6 dsh valve postion,-25.01
3/15/2018 11:28,Filter 6 dsh valve postion,-25.01
3/15/2018 11:43,Filter 6 dsh valve postion,-25.015
3/15/2018 11:58,Filter 6 dsh valve postion,-25.01
3/15/2018 12:13,Filter 6 dsh valve postion,-25.01
3/15/2018 12:28,Filter 6 dsh valve postion,-25.01
3/15/2018 12:43,Filter 6 dsh valve postion,-25.015
3/15/2018 12:58,Filter 6 dsh valve postion,-25.015
3/15/2018 13:13,Filter 6 dsh valve postion,-25.015
3/15/2018 13:28,Filter 6 dsh valve postion,-25.015
3/15/2018 13:43,Filter 6 dsh valve postion,-25.01
3/15/2018 13:58,Filter 6 dsh valve postion,-25.01
3/15/2018 14:13,Filter 6 dsh valve postion,-25.015
3/15/2018 14:28,Filter 6 dsh valve postion,-25.01
3/15/2018 14:43,Filter 6 dsh valve postion,-25.015
3/15/2018 14:58,Filter 6 dsh valve postion,-25.01
3/15/2018 15:13,Filter 6 dsh valve postion,-25.01
3/15/2018 15:28,Filter 6 dsh valve postion,-25.015
3/15/2018 15:43,Filter 6 dsh valve postion,-25.01
3/15/2018 15:58,Filter 6 dsh valve postion,-25.01
3/15/2018 16:13,Filter 6 dsh valve postion,-25.01
3/15/2018 16:28,Filter 6 dsh valve postion,-25.01
3/15/2018 16:43,Filter 6 dsh valve postion,-25.01
3/15/2018 16:58,Filter 6 dsh valve postion,-25.01
3/15/2018 17:13,Filter 6 dsh valve postion,-25.01
3/15/2018 17:28,Filter 6 dsh valve postion,-25.01
3/15/2018 17:43,Filter 6 dsh valve postion,-25.015
3/15/2018 17:58,Filter 6 dsh valve postion,-25.015
3/15/2018 18:13,Filter 6 dsh valve postion,-25.015
3/15/2018 18:28,Filter 6 dsh valve postion,-25.01
3/15/2018 18:43,Filter 6 dsh valve postion,-25.01
3/15/2018 18:58,Filter 6 dsh valve postion,-25.015
3/15/2018 19:13,Filter 6 dsh valve postion,-25.015
3/15/2018 19:28,Filter 6 dsh valve postion,-25.01
3/15/2018 19:43,Filter 6 dsh valve postion,-25.01
3/15/2018 19:58,Filter 6 dsh valve postion,-25.015
3/15/2018 20:13,Filter 6 dsh valve postion,-25.015
3/15/2018 20:28,Filter 6 dsh valve postion,-25.015
3/15/2018 20:43,Filter 6 dsh valve postion,-25.015
3/15/2018 20:58,Filter 6 dsh valve postion,-25.015
3/15/2018 21:13,Filter 6 dsh valve postion,-25.01
3/15/2018 21:28,Filter 6 dsh valve postion,-25.01
3/15/2018 21:43,Filter 6 dsh valve postion,-25.015
3/15/2018 21:58,Filter 6 dsh valve postion,-25.01
3/15/2018 22:13,Filter 6 dsh valve postion,-25.015
3/15/2018 22:28,Filter 6 dsh valve postion,-25.01
3/15/2018 22:43,Filter 6 dsh valve postion,-25.01
3/15/2018 22:58,Filter 6 dsh valve postion,-25.01
3/15/2018 23:13,Filter 6 dsh valve postion,-25.015
3/15/2018 23:28,Filter 6 dsh valve postion,-25.015
3/15/2018 23:43,Filter 6 dsh valve postion,-25.01
3/15/2018 23:58,Filter 6 dsh valve postion,-25.01
3/16/2018 0:13,Filter 6 dsh valve postion,-25.015
3/16/2018 0:28,Filter 6 dsh valve postion,-25.01
3/16/2018 0:43,Filter 6 dsh valve postion,-25.01
3/16/2018 0:58,Filter 6 dsh valve postion,-25.01
3/16/2018 1:13,Filter 6 dsh valve postion,-25.01
3/16/2018 1:28,Filter 6 dsh valve postion,-25.015
3/16/2018 1:43,Filter 6 dsh valve postion,-25.015
3/16/2018 1:58,Filter 6 dsh valve postion,-25.01
3/16/2018 2:13,Filter 6 dsh valve postion,-25.015
3/16/2018 2:28,Filter 6 dsh valve postion,-25.01
3/16/2018 2:43,Filter 6 dsh valve postion,-25.01
3/16/2018 2:58,Filter 6 dsh valve postion,-25.015
3/16/2018 3:13,Filter 6 dsh valve postion,-25.01
3/16/2018 3:28,Filter 6 dsh valve postion,-25.01
3/16/2018 3:43,Filter 6 dsh valve postion,-25.01
3/16/2018 3:58,Filter 6 dsh valve postion,-25.01
3/16/2018 4:13,Filter 6 dsh valve postion,-25.01
3/16/2018 4:28,Filter 6 dsh valve postion,-25.01
3/16/2018 4:43,Filter 6 dsh valve postion,-25.01
3/16/2018 4:58,Filter 6 dsh valve postion,-25.01
3/16/2018 5:13,Filter 6 dsh valve postion,-25.01
3/16/2018 5:28,Filter 6 dsh valve postion,-25.01
3/16/2018 5:43,Filter 6 dsh valve postion,-25.01
3/16/2018 5:58,Filter 6 dsh valve postion,-25.01
3/16/2018 6:13,Filter 6 dsh valve postion,-25.005
3/16/2018 6:28,Filter 6 dsh valve postion,-25.01
3/16/2018 6:43,Filter 6 dsh valve postion,-25.01
3/16/2018 6:58,Filter 6 dsh valve postion,-25.015
3/16/2018 7:13,Filter 6 dsh valve postion,-25.01
3/16/2018 7:28,Filter 6 dsh valve postion,-25.01
3/16/2018 7:43,Filter 6 dsh valve postion,-25.01
3/16/2018 7:58,Filter 6 dsh valve postion,-25.01
3/16/2018 8:13,Filter 6 dsh valve postion,-25.015
3/16/2018 8:28,Filter 6 dsh valve postion,-25.01
3/16/2018 8:43,Filter 6 dsh valve postion,-25.01
3/16/2018 8:58,Filter 6 dsh valve postion,-25.01
3/16/2018 9:13,Filter 6 dsh valve postion,-25.01
3/16/2018 9:28,Filter 6 dsh valve postion,-25.01
3/16/2018 9:43,Filter 6 dsh valve postion,-25.005
3/16/2018 9:58,Filter 6 dsh valve postion,-25.01
3/16/2018 10:13,Filter 6 dsh valve postion,-25.01
3/16/2018 10:28,Filter 6 dsh valve postion,-25.01
3/16/2018 10:43,Filter 6 dsh valve postion,-25.01
3/16/2018 10:58,Filter 6 dsh valve postion,-25.01
3/16/2018 11:13,Filter 6 dsh valve postion,-25.01
3/16/2018 11:28,Filter 6 dsh valve postion,-25.005
3/16/2018 11:43,Filter 6 dsh valve postion,-25.005
3/16/2018 11:58,Filter 6 dsh valve postion,-25.01
3/16/2018 12:13,Filter 6 dsh valve postion,-25.01
3/16/2018 12:28,Filter 6 dsh valve postion,-25.005
3/16/2018 12:43,Filter 6 dsh valve postion,-25.005
3/16/2018 12:58,Filter 6 dsh valve postion,-25.01
3/16/2018 13:13,Filter 6 dsh valve postion,-25.005
3/16/2018 13:28,Filter 6 dsh valve postion,-25.005
3/16/2018 13:43,Filter 6 dsh valve postion,-25.005
3/16/2018 13:58,Filter 6 dsh valve postion,-25.01
3/16/2018 14:13,Filter 6 dsh valve postion,-25.005
3/16/2018 14:28,Filter 6 dsh valve postion,-25.01
3/16/2018 14:43,Filter 6 dsh valve postion,-25.005
3/16/2018 14:58,Filter 6 dsh valve postion,-25.01
3/16/2018 15:13,Filter 6 dsh valve postion,-25.01
3/16/2018 15:28,Filter 6 dsh valve postion,-25.01
3/16/2018 15:43,Filter 6 dsh valve postion,-25.01
3/16/2018 15:58,Filter 6 dsh valve postion,-25.005
3/16/2018 16:13,Filter 6 dsh valve postion,-25.01
3/16/2018 16:28,Filter 6 dsh valve postion,-25.01
3/16/2018 16:43,Filter 6 dsh valve postion,-25.005
3/16/2018 16:58,Filter 6 dsh valve postion,-25.01
3/16/2018 17:13,Filter 6 dsh valve postion,-25.005
3/16/2018 17:28,Filter 6 dsh valve postion,-25.01
3/16/2018 17:43,Filter 6 dsh valve postion,-25.01
3/16/2018 17:58,Filter 6 dsh valve postion,-25.01
3/16/2018 18:13,Filter 6 dsh valve postion,-25.015
3/16/2018 18:28,Filter 6 dsh valve postion,-25.015
3/16/2018 18:43,Filter 6 dsh valve postion,-25.01
3/16/2018 18:58,Filter 6 dsh valve postion,-25.015
3/16/2018 19:13,Filter 6 dsh valve postion,-25.01
3/16/2018 19:28,Filter 6 dsh valve postion,-25.01
3/16/2018 19:43,Filter 6 dsh valve postion,-25.01
3/16/2018 19:58,Filter 6 dsh valve postion,-25.01
3/16/2018 20:13,Filter 6 dsh valve postion,-25.01
3/16/2018 20:28,Filter 6 dsh valve postion,-25.01
3/16/2018 20:43,Filter 6 dsh valve postion,-25.01
3/16/2018 20:58,Filter 6 dsh valve postion,-25.015
3/16/2018 21:13,Filter 6 dsh valve postion,-25.01
3/16/2018 21:28,Filter 6 dsh valve postion,-25.01
3/16/2018 21:43,Filter 6 dsh valve postion,-25.01
3/16/2018 21:58,Filter 6 dsh valve postion,-25.01
3/16/2018 22:13,Filter 6 dsh valve postion,-25.01
3/16/2018 22:28,Filter 6 dsh valve postion,-25.01
3/16/2018 22:43,Filter 6 dsh valve postion,-25.01
3/16/2018 22:58,Filter 6 dsh valve postion,-25.01
3/16/2018 23:13,Filter 6 dsh valve postion,-25.01
3/16/2018 23:28,Filter 6 dsh valve postion,-25.01
3/16/2018 23:43,Filter 6 dsh valve postion,-25.015
3/16/2018 23:58,Filter 6 dsh valve postion,-25.01
3/17/2018 0:13,Filter 6 dsh valve postion,-25.01
3/17/2018 0:28,Filter 6 dsh valve postion,-25.005
3/17/2018 0:43,Filter 6 dsh valve postion,-25.01
3/17/2018 0:58,Filter 6 dsh valve postion,-25.01
3/17/2018 1:13,Filter 6 dsh valve postion,-25.01
3/17/2018 1:28,Filter 6 dsh valve postion,-25.01
3/17/2018 1:43,Filter 6 dsh valve postion,-25.01
3/17/2018 1:58,Filter 6 dsh valve postion,-25.01
3/17/2018 2:13,Filter 6 dsh valve postion,-25.01
3/17/2018 2:28,Filter 6 dsh valve postion,-25.01
3/17/2018 2:43,Filter 6 dsh valve postion,-25.01
3/17/2018 2:58,Filter 6 dsh valve postion,-25.01
3/17/2018 3:13,Filter 6 dsh valve postion,-25.01
3/17/2018 3:28,Filter 6 dsh valve postion,-25.005
3/17/2018 3:43,Filter 6 dsh valve postion,-25.015
3/17/2018 3:58,Filter 6 dsh valve postion,-25.015
3/17/2018 4:13,Filter 6 dsh valve postion,-25.01
3/17/2018 4:28,Filter 6 dsh valve postion,-25.015
3/17/2018 4:43,Filter 6 dsh valve postion,-25.015
3/17/2018 4:58,Filter 6 dsh valve postion,-25.01
3/17/2018 5:13,Filter 6 dsh valve postion,-25.01
3/17/2018 5:28,Filter 6 dsh valve postion,-25.015
3/17/2018 5:43,Filter 6 dsh valve postion,-25.01
3/17/2018 5:58,Filter 6 dsh valve postion,-25.015
3/17/2018 6:13,Filter 6 dsh valve postion,-25.01
3/17/2018 6:28,Filter 6 dsh valve postion,-25.01
3/17/2018 6:43,Filter 6 dsh valve postion,-25.01
3/17/2018 6:58,Filter 6 dsh valve postion,-25.01
3/17/2018 7:13,Filter 6 dsh valve postion,-25.01
3/17/2018 7:28,Filter 6 dsh valve postion,-25.015
3/17/2018 7:43,Filter 6 dsh valve postion,-25.015
3/17/2018 7:58,Filter 6 dsh valve postion,-25.01
3/17/2018 8:13,Filter 6 dsh valve postion,-25.01
3/17/2018 8:28,Filter 6 dsh valve postion,-25.01
3/17/2018 8:43,Filter 6 dsh valve postion,-25.01
3/17/2018 8:58,Filter 6 dsh valve postion,-25.015
3/17/2018 9:13,Filter 6 dsh valve postion,-25.01
3/17/2018 9:28,Filter 6 dsh valve postion,-25.015
3/17/2018 9:43,Filter 6 dsh valve postion,-25.01
3/17/2018 9:58,Filter 6 dsh valve postion,-25.01
3/17/2018 10:13,Filter 6 dsh valve postion,-25.01
3/17/2018 10:28,Filter 6 dsh valve postion,-25.01
3/17/2018 10:43,Filter 6 dsh valve postion,-25.015
3/17/2018 10:58,Filter 6 dsh valve postion,-25.015
3/17/2018 11:13,Filter 6 dsh valve postion,-25.01
3/17/2018 11:28,Filter 6 dsh valve postion,-25.015
3/17/2018 11:43,Filter 6 dsh valve postion,-25.01
3/17/2018 11:58,Filter 6 dsh valve postion,-25.01
3/17/2018 12:13,Filter 6 dsh valve postion,-25.01
3/17/2018 12:28,Filter 6 dsh valve postion,-25.01
3/17/2018 12:43,Filter 6 dsh valve postion,-25.01
3/17/2018 12:58,Filter 6 dsh valve postion,-25.01
3/17/2018 13:13,Filter 6 dsh valve postion,-25.01
3/17/2018 13:28,Filter 6 dsh valve postion,-25.01
3/17/2018 13:43,Filter 6 dsh valve postion,-25.01
3/17/2018 13:58,Filter 6 dsh valve postion,-25.01
3/17/2018 14:13,Filter 6 dsh valve postion,-25.01
3/17/2018 14:28,Filter 6 dsh valve postion,-25.01
3/17/2018 14:43,Filter 6 dsh valve postion,-25.005
3/17/2018 14:58,Filter 6 dsh valve postion,-25.01
3/17/2018 15:13,Filter 6 dsh valve postion,-25.01
3/17/2018 15:28,Filter 6 dsh valve postion,-25.015
3/17/2018 15:43,Filter 6 dsh valve postion,-25.015
3/17/2018 15:58,Filter 6 dsh valve postion,-25.01
3/17/2018 16:13,Filter 6 dsh valve postion,-25.015
3/17/2018 16:28,Filter 6 dsh valve postion,-25.01
3/17/2018 16:43,Filter 6 dsh valve postion,-25.01
3/17/2018 16:58,Filter 6 dsh valve postion,-25.01
3/17/2018 17:13,Filter 6 dsh valve postion,-25.01
3/17/2018 17:28,Filter 6 dsh valve postion,-25.015
3/17/2018 17:43,Filter 6 dsh valve postion,-25.01
3/17/2018 17:58,Filter 6 dsh valve postion,-25.01
3/17/2018 18:13,Filter 6 dsh valve postion,-25.01
3/17/2018 18:28,Filter 6 dsh valve postion,-25.01
3/17/2018 18:43,Filter 6 dsh valve postion,-25.01
3/17/2018 18:58,Filter 6 dsh valve postion,-25.015
3/17/2018 19:13,Filter 6 dsh valve postion,-25.01
3/17/2018 19:28,Filter 6 dsh valve postion,-25.01
3/17/2018 19:43,Filter 6 dsh valve postion,-25.01
3/17/2018 19:58,Filter 6 dsh valve postion,-25.01
3/17/2018 20:13,Filter 6 dsh valve postion,-25.01
3/17/2018 20:28,Filter 6 dsh valve postion,-25.01
3/17/2018 20:43,Filter 6 dsh valve postion,-25.01
3/17/2018 20:58,Filter 6 dsh valve postion,-25.01
3/17/2018 21:13,Filter 6 dsh valve postion,-25.01
3/17/2018 21:28,Filter 6 dsh valve postion,-25.015
3/17/2018 21:43,Filter 6 dsh valve postion,-25.01
3/17/2018 21:58,Filter 6 dsh valve postion,-25.01
3/17/2018 22:13,Filter 6 dsh valve postion,-25.01
3/17/2018 22:28,Filter 6 dsh valve postion,-25.01
3/17/2018 22:43,Filter 6 dsh valve postion,-25.01
3/17/2018 22:58,Filter 6 dsh valve postion,-25.01
3/17/2018 23:13,Filter 6 dsh valve postion,-25.01
3/17/2018 23:28,Filter 6 dsh valve postion,-25.015
3/17/2018 23:43,Filter 6 dsh valve postion,-25.01
3/17/2018 23:58,Filter 6 dsh valve postion,-25.01
3/18/2018 0:13,Filter 6 dsh valve postion,-25.01
3/18/2018 0:28,Filter 6 dsh valve postion,-25.01
3/18/2018 0:43,Filter 6 dsh valve postion,-25.01
3/18/2018 0:58,Filter 6 dsh valve postion,-25.015
3/18/2018 1:13,Filter 6 dsh valve postion,-25.015
3/18/2018 1:28,Filter 6 dsh valve postion,-25.01
3/18/2018 1:43,Filter 6 dsh valve postion,-25.01
3/18/2018 1:58,Filter 6 dsh valve postion,-25.015
3/18/2018 2:13,Filter 6 dsh valve postion,-25.01
3/18/2018 2:28,Filter 6 dsh valve postion,-25.01
3/18/2018 2:43,Filter 6 dsh valve postion,-25.01
3/18/2018 2:58,Filter 6 dsh valve postion,-25.01
3/18/2018 3:13,Filter 6 dsh valve postion,-25.01
3/18/2018 3:28,Filter 6 dsh valve postion,-25.01
3/18/2018 3:43,Filter 6 dsh valve postion,-25.01
3/18/2018 3:58,Filter 6 dsh valve postion,-25.01
3/18/2018 4:13,Filter 6 dsh valve postion,-25.01
3/18/2018 4:28,Filter 6 dsh valve postion,-25.015
3/18/2018 4:43,Filter 6 dsh valve postion,-25.015
3/18/2018 4:58,Filter 6 dsh valve postion,-25.01
3/18/2018 5:13,Filter 6 dsh valve postion,-25.005
3/18/2018 5:28,Filter 6 dsh valve postion,-25.01
3/18/2018 5:43,Filter 6 dsh valve postion,-25.015
3/18/2018 5:58,Filter 6 dsh valve postion,-25.01
3/18/2018 6:13,Filter 6 dsh valve postion,-25.01
3/18/2018 6:28,Filter 6 dsh valve postion,-25.01
3/18/2018 6:43,Filter 6 dsh valve postion,-25.01
3/18/2018 6:58,Filter 6 dsh valve postion,-25.005
3/18/2018 7:13,Filter 6 dsh valve postion,-25.01
3/18/2018 7:28,Filter 6 dsh valve postion,-25.01
3/18/2018 7:43,Filter 6 dsh valve postion,-25.01
3/18/2018 7:58,Filter 6 dsh valve postion,-25.01
3/18/2018 8:13,Filter 6 dsh valve postion,-25.01
3/18/2018 8:28,Filter 6 dsh valve postion,-25.015
3/18/2018 8:43,Filter 6 dsh valve postion,-25.01
3/18/2018 8:58,Filter 6 dsh valve postion,-25.01
3/18/2018 9:13,Filter 6 dsh valve postion,-25.01
3/18/2018 9:28,Filter 6 dsh valve postion,-25.01
3/18/2018 9:43,Filter 6 dsh valve postion,-25.01
3/18/2018 9:58,Filter 6 dsh valve postion,-25.01
3/18/2018 10:13,Filter 6 dsh valve postion,-25.01
3/18/2018 10:28,Filter 6 dsh valve postion,-25.01
3/18/2018 10:43,Filter 6 dsh valve postion,-25.01
3/18/2018 10:58,Filter 6 dsh valve postion,-25.015
3/18/2018 11:13,Filter 6 dsh valve postion,-25.015
3/18/2018 11:28,Filter 6 dsh valve postion,-25.01
3/18/2018 11:43,Filter 6 dsh valve postion,-25.015
3/18/2018 11:58,Filter 6 dsh valve postion,-25.01
3/18/2018 12:13,Filter 6 dsh valve postion,-25.015
3/18/2018 12:28,Filter 6 dsh valve postion,-25.015
3/18/2018 12:43,Filter 6 dsh valve postion,-25.01
3/18/2018 12:58,Filter 6 dsh valve postion,-25.01
3/18/2018 13:13,Filter 6 dsh valve postion,-25.015
3/18/2018 13:28,Filter 6 dsh valve postion,-25.015
3/18/2018 13:43,Filter 6 dsh valve postion,-25.01
3/18/2018 13:58,Filter 6 dsh valve postion,-25.015
3/18/2018 14:13,Filter 6 dsh valve postion,-25.01
3/18/2018 14:28,Filter 6 dsh valve postion,-25.015
3/18/2018 14:43,Filter 6 dsh valve postion,-25.01
3/18/2018 14:58,Filter 6 dsh valve postion,-25.015
3/18/2018 15:13,Filter 6 dsh valve postion,-25.015
3/18/2018 15:28,Filter 6 dsh valve postion,-25.015
3/18/2018 15:43,Filter 6 dsh valve postion,-25.015
3/18/2018 15:58,Filter 6 dsh valve postion,-25.01
3/18/2018 16:13,Filter 6 dsh valve postion,-25.01
3/18/2018 16:28,Filter 6 dsh valve postion,-25.015
3/18/2018 16:43,Filter 6 dsh valve postion,-25.015
3/18/2018 16:58,Filter 6 dsh valve postion,-25.01
3/18/2018 17:13,Filter 6 dsh valve postion,-25.015
3/18/2018 17:28,Filter 6 dsh valve postion,-25.015
3/18/2018 17:43,Filter 6 dsh valve postion,-25.015
3/18/2018 17:58,Filter 6 dsh valve postion,-25.015
3/18/2018 18:13,Filter 6 dsh valve postion,-25.015
3/18/2018 18:28,Filter 6 dsh valve postion,-25.015
3/18/2018 18:43,Filter 6 dsh valve postion,-25.015
3/18/2018 18:58,Filter 6 dsh valve postion,-25.01
3/18/2018 19:13,Filter 6 dsh valve postion,-25.015
3/18/2018 19:28,Filter 6 dsh valve postion,-25.015
3/18/2018 19:43,Filter 6 dsh valve postion,-25.015
3/18/2018 19:58,Filter 6 dsh valve postion,-25.01
3/18/2018 20:13,Filter 6 dsh valve postion,-25.015
3/18/2018 20:28,Filter 6 dsh valve postion,-25.01
3/18/2018 20:43,Filter 6 dsh valve postion,-25.015
3/18/2018 20:58,Filter 6 dsh valve postion,-25.015
3/18/2018 21:13,Filter 6 dsh valve postion,-25.01
3/18/2018 21:28,Filter 6 dsh valve postion,-25.01
3/18/2018 21:43,Filter 6 dsh valve postion,-25.01
3/18/2018 21:58,Filter 6 dsh valve postion,-25.015
3/18/2018 22:13,Filter 6 dsh valve postion,-25.01
3/18/2018 22:28,Filter 6 dsh valve postion,-25.01
3/18/2018 22:43,Filter 6 dsh valve postion,-25.01
3/18/2018 22:58,Filter 6 dsh valve postion,-25.015
3/18/2018 23:13,Filter 6 dsh valve postion,-25.015
3/18/2018 23:28,Filter 6 dsh valve postion,-25.01
3/18/2018 23:43,Filter 6 dsh valve postion,-25.015
3/18/2018 23:58,Filter 6 dsh valve postion,-25.015
3/19/2018 0:13,Filter 6 dsh valve postion,-25.01
3/19/2018 0:28,Filter 6 dsh valve postion,-25.01
3/19/2018 0:43,Filter 6 dsh valve postion,-25.01
3/19/2018 0:58,Filter 6 dsh valve postion,-25.01
3/19/2018 1:13,Filter 6 dsh valve postion,-25.005
3/19/2018 1:28,Filter 6 dsh valve postion,-25.01
3/19/2018 1:43,Filter 6 dsh valve postion,-25.01
3/19/2018 1:58,Filter 6 dsh valve postion,-25.01
3/19/2018 2:13,Filter 6 dsh valve postion,-25.01
3/19/2018 2:28,Filter 6 dsh valve postion,-25.01
3/19/2018 2:43,Filter 6 dsh valve postion,-25.01
3/19/2018 2:58,Filter 6 dsh valve postion,-25.01
3/19/2018 3:13,Filter 6 dsh valve postion,-25.01
3/19/2018 3:28,Filter 6 dsh valve postion,-25.015
3/19/2018 3:43,Filter 6 dsh valve postion,-25.01
3/19/2018 3:58,Filter 6 dsh valve postion,-25.01
3/19/2018 4:13,Filter 6 dsh valve postion,-25.015
3/19/2018 4:28,Filter 6 dsh valve postion,-25.01
3/19/2018 4:43,Filter 6 dsh valve postion,-25.005
3/19/2018 4:58,Filter 6 dsh valve postion,-25.01
3/19/2018 5:13,Filter 6 dsh valve postion,-25.01
3/19/2018 5:28,Filter 6 dsh valve postion,-25.01
3/19/2018 5:43,Filter 6 dsh valve postion,-25.01
3/19/2018 5:58,Filter 6 dsh valve postion,-25.01
3/19/2018 6:13,Filter 6 dsh valve postion,-25.01
3/19/2018 6:28,Filter 6 dsh valve postion,-25.01
3/19/2018 6:43,Filter 6 dsh valve postion,-25.01
3/19/2018 6:58,Filter 6 dsh valve postion,-25.01
3/19/2018 7:13,Filter 6 dsh valve postion,-25.01
3/19/2018 7:28,Filter 6 dsh valve postion,-25.015
3/19/2018 7:43,Filter 6 dsh valve postion,-25.01
3/19/2018 7:58,Filter 6 dsh valve postion,-25.01
3/19/2018 8:13,Filter 6 dsh valve postion,-25.01
3/19/2018 8:28,Filter 6 dsh valve postion,-25.01
3/19/2018 8:43,Filter 6 dsh valve postion,-25.005
3/19/2018 8:58,Filter 6 dsh valve postion,-25.01
3/19/2018 9:13,Filter 6 dsh valve postion,-25.01
3/19/2018 9:28,Filter 6 dsh valve postion,-25.01
3/19/2018 9:43,Filter 6 dsh valve postion,-25.01
3/19/2018 9:58,Filter 6 dsh valve postion,-25.01
3/19/2018 10:13,Filter 6 dsh valve postion,-25.005
3/19/2018 10:28,Filter 6 dsh valve postion,-25.01
3/19/2018 10:43,Filter 6 dsh valve postion,-25.01
3/19/2018 10:58,Filter 6 dsh valve postion,-25.005
3/19/2018 11:13,Filter 6 dsh valve postion,-25.01
3/19/2018 11:28,Filter 6 dsh valve postion,-25.005
3/19/2018 11:43,Filter 6 dsh valve postion,-25.01
3/19/2018 11:58,Filter 6 dsh valve postion,-25.01
3/19/2018 12:13,Filter 6 dsh valve postion,-25.01
3/19/2018 12:28,Filter 6 dsh valve postion,-25.01
3/19/2018 12:43,Filter 6 dsh valve postion,-25.01
3/19/2018 12:58,Filter 6 dsh valve postion,-25.005
3/19/2018 13:13,Filter 6 dsh valve postion,-25.01
3/19/2018 13:28,Filter 6 dsh valve postion,-25.01
3/19/2018 13:43,Filter 6 dsh valve postion,-25.005
3/19/2018 13:58,Filter 6 dsh valve postion,-25.01
